,id,sg_uf,natureza_juridica_macro,setor,idade_empresa_anos,fl_rm,nm_segmento,de_saude_tributaria,nu_meses_rescencia,de_nivel_atividade,de_faixa_faturamento_estimado,vl_faturamento_estimado_aux
176,3c8e6cb34f2d55437b9d30d586d7da8206b6345a70a3261a71d1bdbac472e349,RO,OUTROS,COMERCIO,5.115068493150685,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,48.0,BAIXA,"ATE R$ 81.000,00",50000.0
177,d203553301768278d89c77332f24ddfa3040754eb73dd000ad441ce9fd4247dc,MA,OUTROS,COMERCIO,7.9534246575342475,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
178,fb203a61d486fbc90737eeea6a108416c5f62c4e6dc31c108a7e62b09c01a01a,PI,OUTROS,INDUSTRIA,18.78082191780822,NAO,INDUSTRIAS DE TRANSFORMACAO,AZUL,22.0,MEDIA,"ATE R$ 81.000,00",50000.0
179,6bd7a51cda44594af97ed0ed24768c041e97aabd5d340abe1bbd16ca7b20b114,MA,ENTIDADES EMPRESARIAIS,COMERCIO,24.468493150684928,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
180,6b3d0d88dac94164d3412f96a94bfca84a1227a74935d9a381f926f6025cb787,PI,OUTROS,COMERCIO,13.643835616438356,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
181,1ac80d9dc28745da3dfa6a54f505f5dcfb68c11dd7c9e96944e4dec6e397d468,MA,OUTROS,COMERCIO,1.4684931506849317,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,9.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
182,39ec240d63034c86b2c902da15d5fed6c58ad52d6b067493086fab5a840da182,RO,ENTIDADES EMPRESARIAIS,COMERCIO,15.482191780821918,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",741830.4
183,3b904d5af586f612fa90e111f881b129da34ddcbc261e00feddff48903dffce9,PI,ENTIDADES EMPRESARIAIS,COMERCIO,1.5972602739726027,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,10.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
184,60b92d547baae09df52cbccc0513defd9261a83ae8171442f92731be3d75b97a,AM,OUTROS,COMERCIO,0.7726027397260274,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
185,77e518075b4cb4f560238d1c97e40bf745f99b0a46240feee9484463be825b2e,RN,ENTIDADES EMPRESARIAIS,INDUSTRIA,11.926027397260276,SIM,INDUSTRIAS DE TRANSFORMACAO,VERDE,23.0,ALTA,"DE R$ 4.800.000,01 A R$ 10.000.000,00",5872824.0
186,ee71d3a9d78dabffba373d969eadf0a4f5c2b693629c509df5914202293128c5,RO,OUTROS,COMERCIO,5.23013698630137,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"ATE R$ 81.000,00",50000.0
187,220540f2dee47d68c663612af62117f535f33253be473943505d9fe228fb2de2,MA,OUTROS,COMERCIO,11.397260273972602,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
188,cd18f63d488fe102b2a5d999bc8fa392a6e964ff3e8f15593678b8e0b28a24d4,RN,OUTROS,COMERCIO,30.463013698630142,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,26.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
189,060f2e0a1243ea2ccfef0544523588922839a70dd11d0b5fec3b08daac363c6b,MA,OUTROS,COMERCIO,13.931506849315069,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,48.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
190,55cc8b263a16b122e17deeb9865d2f5fc5a2e22ee68eb0428d2c1f19936f88a7,PI,OUTROS,COMERCIO,7.104109589041097,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,26.0,MEDIA,"ATE R$ 81.000,00",50000.0
191,94f710647db9302767f5b33c741f7d37a38abbc0c5e6a65763891661cc9046c3,RN,OUTROS,COMERCIO,3.8657534246575342,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
192,f957404bbd2c30a5afba03a20c7ba1526e6d1982a987d5cfb29a25f90e6bfbfe,PI,ENTIDADES EMPRESARIAIS,COMERCIO,13.150684931506849,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",309096.0
193,6345eec5c08544fa6a1cc5a8619badcc18e0b10c5968824b6ec94e9885f8de0e,AM,OUTROS,COMERCIO,3.92054794520548,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,24.0,MEDIA,"ATE R$ 81.000,00",50000.0
194,a7dc480dd92c7b3dd16354ec0c6e2ec8046f711422d9a18ec8037d3c07ecd482,PI,OUTROS,COMERCIO,0.7589041095890411,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
195,c348df3c609f414be92530bf453e44a861fdf57f14ca5eb6736dea728a331af7,RO,OUTROS,COMERCIO,5.750684931506848,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,25.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
196,15288a6875e4c537e5304669fd4876d9bafdc6f0e3c9d39f61d093d52b86050b,AM,ENTIDADES EMPRESARIAIS,COMERCIO,30.734246575342464,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
197,efaa5c2e9f242f51113a0acb09e5eb5aee48bddab477d31c8cac423a1217a985,PI,OUTROS,COMERCIO,3.1726027397260275,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
198,c01337bc09fcd729b6046294de908deef55e363947328f2e7f9d0aa41440ec35,AM,OUTROS,INDUSTRIA,0.5315068493150685,SIM,INDUSTRIAS DE TRANSFORMACAO,CINZA,23.0,MEDIA,SEM INFORMACAO,210000.0
199,6aa876504632f76042cbb9ec3c239665516805bbf09042d59769adce58c1fdd3,MA,ENTIDADES EMPRESARIAIS,COMERCIO,10.602739726027398,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
200,6199c2fbfa57f330e4a145b0738a598339f5f28e95eeee9e1ffec37182d8a6cc,PI,OUTROS,COMERCIO,11.246575342465754,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,28.0,MEDIA,"ATE R$ 81.000,00",61819.2
201,6b1dc848c66193d9ad142db3cd2752f94addc6efba9e871603e92a792ef6863f,RO,ENTIDADES EMPRESARIAIS,COMERCIO,19.27945205479452,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
202,ccbe5a19c056751f7d271a5a44062d50fbeec7a1f744b4f75e886512b5385c3d,AM,OUTROS,COMERCIO,3.4794520547945207,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,24.0,MEDIA,"ATE R$ 81.000,00",50000.0
203,fcfd6e7ca3e6e81e0175971988c134e92431f862d2d56be618ed19a6a8b20d6a,AC,OUTROS,COMERCIO,29.923287671232877,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
204,cff372f1bb79310300d3a0121f3eb63e4aac896dec315e313e9bf4c426bd9cbf,MA,ENTIDADES EMPRESARIAIS,COMERCIO,33.23013698630137,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,47.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
205,6c83dc28d330d0fbed1311810a1b20184c59aaae7512e6b179f480456d203a69,RN,OUTROS,COMERCIO,0.4027397260273973,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,MEDIA,SEM INFORMACAO,210000.0
206,55c3e29e6c704eabeabcaf5cf98fcca303cd9e50ebe8126e37d00794868e3e06,AM,OUTROS,COMERCIO,9.75068493150685,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
207,6348168ea4b6645c96557a1ea886f2e719ea6f5b1bd5b37c2413ebc068fade74,RO,OUTROS,COMERCIO,8.027397260273974,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,24.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
208,9714f7f05a541c0d0d14853b6468a78f3adffe2fdcc8c58046c29ebdbee300fd,PI,OUTROS,COMERCIO,14.068493150684931,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
209,24a94f908eb5199b52af6ae09d3dd47a0b9d04d2b79695fe2a0579e070702cbb,RO,OUTROS,COMERCIO,19.671232876712327,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,MEDIA,"ATE R$ 81.000,00",50000.0
210,5e23cb55be23b3e59dbf448aa6b962772722ffbb2bcfed2624aceaed5f060f11,MA,ENTIDADES EMPRESARIAIS,INDUSTRIA,3.904109589041096,SIM,INDUSTRIAS DE TRANSFORMACAO,VERDE,21.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
211,0e1aabac98ed75cfd591b6aa2c419112b29b86d0971b5cdf024319b93c16abac,RO,OUTROS,COMERCIO,8.09041095890411,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,48.0,MEDIA,"ATE R$ 81.000,00",50000.0
212,20dcfacb485d340bafa7ceced9aa905143edcd71b0961182aaaf62357d5a412a,MA,OUTROS,COMERCIO,1.5589041095890408,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,10.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
213,63ef9590fae39e5a50699495dea4478179536bbc61f07d04fea806c748d277f4,PI,OUTROS,COMERCIO,9.986301369863014,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,48.0,MEDIA,"ATE R$ 81.000,00",50000.0
214,68d59e0d490f829027feca49524633f4a7a9c7fea8c551f6237119c19880a102,PI,OUTROS,COMERCIO,13.402739726027393,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",556372.8
215,8d5ef1aca82327be9f2071e438fb66c1071c8ecece3c1c97af84b908859f823f,PI,OUTROS,COMERCIO,24.843835616438355,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,26.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
216,d813d990bfe3682e430fa1b09b38bf772861fb6f85428e2ec790e5c0131f8414,RN,ENTIDADES EMPRESARIAIS,COMERCIO,2.326027397260274,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,25.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
217,85517fdca1f3ceac59da22aa13431d026d1c041dfc8331810ceb9adfa6edf73a,RN,OUTROS,COMERCIO,0.1643835616438356,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,OUTRO,23.0,ALTA,SEM INFORMACAO,210000.0
218,fe4722b834ac179bd650ae95fb8f847fc12496c2743a135d8767668088824b58,PI,ENTIDADES EMPRESARIAIS,INDUSTRIA,32.172602739726024,NAO,INDUSTRIAS DE TRANSFORMACAO,AMARELO,47.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
219,6dc44041dbd3125a61874d91d8ca3a5c23d132544fd8f253808c59c48d9623a0,MA,ENTIDADES EMPRESARIAIS,COMERCIO,19.095890410958905,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
220,896cf1e8589c1e81939b96fe3b99157787f82c6fb5f4c4df3d26d828094bcf19,PI,OUTROS,COMERCIO,10.13972602739726,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,24.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",370915.2
221,417da5191c6862d533b29dc1508b962a5cd253481fb6ecacbbe0611709572582,RN,OUTROS,COMERCIO,22.424657534246574,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,21.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
222,64e95f8a4e2081b85e485be06cac760629972e0921f4391fca4410313f6a17a6,RN,OUTROS,COMERCIO,11.093150684931507,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",556372.8
223,f84451a4ba0c3b9c7c6a0b27d02193e0447d651c8c9cbd19c4cdcae5fd00e495,AM,OUTROS,COMERCIO,22.66575342465753,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,21.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
224,29d095bbe4a660273a013c166fca38be6c539dfbc33279a6c0ae7fa2c1ca2982,PI,OUTROS,COMERCIO,0.7397260273972602,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
225,5a31c4585c1dd54c48963202b7493c9a681f8401575f3f7c1b83c6dfb6eb667f,RN,OUTROS,INDUSTRIA,0.6684931506849315,NAO,INDUSTRIAS DE TRANSFORMACAO,CINZA,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
226,bdd617c4bd905968f519fb8b850b80337b17cca652cf582244a1df4c0699d8d9,RN,OUTROS,COMERCIO,6.569863013698631,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,ALTA,"DE R$ 360.000,01 A R$ 1.500.000,00",432734.4
227,88dbfa70e609465a70feb667fd4498e567b05e58bb6db80c7f85a6b094902fff,RO,OUTROS,COMERCIO,20.967123287671228,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
228,c63e51cdc2ae6134c20931b1b606d47fe15fc781e51685bdb65454d365146d64,AC,OUTROS,COMERCIO,8.608219178082193,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,22.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
229,7559ed1cfcdba4e423c369b39bc719165e2a1c9591ccdbffc55ddd5cffb3ed39,MA,ENTIDADES EMPRESARIAIS,COMERCIO,38.57534246575342,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,54.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
230,b06046c7f9394f84e69f1c82548b890ffd448526cce33c507bde36c8c79f1bc9,MA,OUTROS,COMERCIO,6.682191780821919,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,24.0,MEDIA,"ATE R$ 81.000,00",50000.0
231,3f2fdc29c5b5abb8f2a19b5b3ebbde74b3a50ed3f705543efe13f392d00bad16,PI,OUTROS,COMERCIO,15.704109589041094,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,MEDIA,"DE R$ 360.000,01 A R$ 1.500.000,00",370915.2
232,22690c0b5a0045497f58db2cab414bf0e048446f0fc2a2b7ac4919c86c06bf7d,MA,OUTROS,COMERCIO,0.5287671232876713,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,23.0,BAIXA,SEM INFORMACAO,210000.0
233,f7e97d0721c7a345049b201ca017f2dd8621510ca748a6e80e1731197207d558,MA,OUTROS,COMERCIO,1.5835616438356164,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,10.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
234,724af49650e12e7c0f3838672dcdec4558d51984a38c026890e65ae588b9074e,AM,OUTROS,SERVIÇO,1.991780821917808,SIM,INDUSTRIAS DE TRANSFORMACAO,VERDE,21.0,ALTA,"ATE R$ 81.000,00",50000.0
235,01f73b5d6d29e955d5f8862698a291a961a3fde5848de6018e6e251a9bd7aeeb,AM,OUTROS,COMERCIO,0.1095890410958904,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,OUTRO,23.0,SEM INFORMACAO,SEM INFORMACAO,210000.0
236,7114c1feaf090c39ddc6532d5227ececaa35627918c164b404ac29eb970349af,PI,OUTROS,COMERCIO,1.808219178082192,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,19.0,MEDIA,"ATE R$ 81.000,00",50000.0
237,defb5c4ee31b5249d174d150a0260784389c01912e26a75c829428826f308447,PI,OUTROS,COMERCIO,8.336986301369864,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,25.0,MEDIA,"ATE R$ 81.000,00",50000.0
238,9eafa528b836f444f4df5bda3592bedfe42037965a9c8dcb42b95866ee5d4cb5,RO,OUTROS,COMERCIO,30.23013698630137,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,47.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
239,72a014f6984a8565b7e7f27ba6132aebfa132369fc781195d8969e6d70d7b96a,MA,OUTROS,COMERCIO,5.287671232876712,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,22.0,BAIXA,"ATE R$ 81.000,00",50000.0
240,2d16e4b6ea56c499a661b46826513daba2a03c766917d221189ca5c7555e3f43,MA,OUTROS,COMERCIO,1.9808219178082191,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,21.0,MEDIA,"ATE R$ 81.000,00",50000.0
241,00b5cef5652ca3e33f15cbab7249b9d1dc06c82df26d76d94f94834d2aba3b29,AM,OUTROS,COMERCIO,31.63013698630137,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,26.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
242,69f9d9eec6211b50b6230067b784844071a756e8206c800baba5455cc276d4b1,AC,ENTIDADES EMPRESARIAIS,INDUSTRIA,7.7232876712328755,NAO,INDUSTRIAS DE TRANSFORMACAO,AZUL,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",154548.0
243,767d91a11f76dd524571b4061e96dae790f8dd4089d4d36cd7fc2032a788779c,MA,OUTROS,COMERCIO,15.389041095890413,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
244,ec4fcd0439535809488cfda9446eeda8079128d755246091f03cc2b11f591abd,AM,OUTROS,COMERCIO,12.45753424657534,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,48.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
245,15aa34fe23a683aac03aaf9987852469adca5a3b17adff3c1511c8d7bd7394bc,PI,OUTROS,COMERCIO,3.441095890410959,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,MEDIA,"ATE R$ 81.000,00",50000.0
246,237038cb05426dcbcb022a663720a094fd46e190586fe5def577ea30a0edde81,AM,OUTROS,COMERCIO,2.602739726027397,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,ALTA,SEM INFORMACAO,210000.0
247,da4fc3f598d21a9a5ee538fcd81adf68435e343790bcdbe30af6df7935d1d683,PI,OUTROS,COMERCIO,0.8109589041095892,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,CINZA,7.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
248,a13555db357299df7099ddd803a17ddf2afb480e8d1bf403a4919425e2430352,AC,OUTROS,COMERCIO,28.04383561643836,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
249,597bef1bf88b308fe2dcf6da9ca5f8a498190bc1fac9ffe41ebea9ac79c38408,AM,OUTROS,INDUSTRIA,18.709589041095892,SIM,INDUSTRIAS DE TRANSFORMACAO,AMARELO,48.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
250,c2c05d613099fac774b9524cb22a79ad74f2543b79679f0403dbc95477f4019a,AM,OUTROS,COMERCIO,5.961643835616439,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,25.0,ALTA,"ATE R$ 81.000,00",50000.0
251,bb31b2291f1c1d91e7775aac9859ff87691a8310b5aee2691a160a66b7473064,AC,OUTROS,COMERCIO,7.610958904109589,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,23.0,MEDIA,"ATE R$ 81.000,00",50000.0
252,99964482ed48671d52af3a7f034eb4dcc4e4b9bf3c8a9463f2024c3ec3f11e04,RN,OUTROS,COMERCIO,29.405479452054795,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,22.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
253,8215a19d7b5caf7d29f885531aabadaebf250c2d5ce0e55b5fff6b4bf27a8724,RN,OUTROS,COMERCIO,0.2356164383561644,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,OUTRO,23.0,SEM INFORMACAO,SEM INFORMACAO,210000.0
254,181b1e05478030af750f73bc6845f1eaa860a37f95d453f79d83e5394c5d13a7,RN,OUTROS,INDUSTRIA,0.4246575342465753,SIM,INDUSTRIAS DE TRANSFORMACAO,CINZA,23.0,MEDIA,SEM INFORMACAO,210000.0
255,d862df9c8381fbb0179662762a9cc801242f3c94464c35d1ef3d39efcf865cf0,MA,OUTROS,COMERCIO,3.405479452054794,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,27.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
256,5806a9ef1c4e6ce86c213023cbc8d6173e82d6398311ccf5b09431c03dcf82a1,MA,OUTROS,COMERCIO,8.180821917808219,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,22.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",185457.6
257,45eb75e13053f4b977ede01aadaea55ca5d2f389dc48d6fe8fe0c13a909faf16,MA,OUTROS,COMERCIO,15.432876712328767,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
258,76d8919a4824ae6311a4cfc16dc6a59abaa7224244024543d4fbd86aa4ddbc2f,PI,ENTIDADES EMPRESARIAIS,COMERCIO,13.956164383561644,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,VERDE,48.0,MEDIA,"DE R$ 360.000,01 A R$ 1.500.000,00",930000.0
259,bc0b2007a53043e16b5b9cfb2da89f8cb9a35203cc379dec2086121edb95a2cd,RN,OUTROS,COMERCIO,6.8,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,25.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
260,5c214ed96298f73b038016d889f4f547aef3e4872e049390e5f4f32d75cf73a1,AM,OUTROS,COMERCIO,7.92876712328767,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AMARELO,24.0,MEDIA,"ATE R$ 81.000,00",50000.0
261,986475e581406d469c6f5267626fbe3f8d273ec77f2d17bddbabf8d30e9022a9,AM,OUTROS,COMERCIO,23.21917808219178,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,48.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
262,def540dba5990bdb523b0fb698e4382acbe09277186c8e4bb1bed7f300c552a9,AM,ENTIDADES EMPRESARIAIS,COMERCIO,22.627397260273966,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,21.0,ALTA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
263,cc8c21399811a6e9f53362a23cb1e3c4d80659c713d417fddb8555e0d396760e,MA,OUTROS,COMERCIO,9.613698630136986,NAO,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,AZUL,23.0,MEDIA,"DE R$ 81.000,01 A R$ 360.000,00",210000.0
264,090cec08a531c33a1fcbc70f1759c89d32fbbd37da5840c441e949a609c6fddd,RO,ENTIDADES EMPRESARIAIS,COMERCIO,15.506849315068493,SIM,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,LARANJA,22.0,BAIXA,"DE R$ 81.000,01 A R$ 360.000,00",247276.8
